iter	Logloss
315	0.04513771627
316	0.04512507905
317	0.04511633136
318	0.0451144544
319	0.04510866036
320	0.045095298
321	0.04509203391
322	0.04508510545
323	0.04506410979
324	0.04506145401
325	0.0450454865
326	0.04503585247
327	0.04501950201
328	0.04501054912
329	0.04500572419
330	0.04499832786
331	0.04499660134
332	0.04498064805
333	0.04497157077
334	0.04496281615
335	0.04495965827
336	0.0449538991
337	0.04494289604
338	0.04494168881
339	0.0449365612
340	0.04492737898
341	0.04492479262
342	0.04492186019
343	0.04491950572
344	0.04490599053
345	0.04489601275
346	0.04488621289
347	0.04487238277
348	0.04486404054
349	0.0448532059
350	0.04484185165
351	0.04483213272
352	0.04482669363
353	0.04482205468
354	0.04481843923
355	0.04481618444
356	0.04480567303
357	0.04479536084
358	0.04479259247
359	0.04478332864
360	0.04478056539
361	0.04477884266
362	0.04477617125
363	0.04477393009
364	0.04476324406
365	0.04475940881
366	0.04474645281
367	0.04473560327
368	0.04472871109
369	0.04472505975
370	0.04471248432
371	0.04470924423
372	0.04470734018
373	0.04470559387
374	0.04469578106
375	0.04468821674
376	0.04468418678
377	0.04467863933
378	0.0446596637
379	0.04464225132
380	0.04463925152
381	0.04462505086
382	0.04462128906
383	0.04461845834
384	0.04461627966
385	0.04460590749
386	0.04459454475
387	0.04459055409
388	0.04458962254
389	0.04458121436
390	0.04456604574
391	0.04456450771
392	0.04455619513
393	0.04455068973
394	0.04454474323
395	0.04453274146
396	0.04452985708
397	0.04452677875
398	0.0445102275
399	0.04450263744
400	0.0444861028
401	0.04447398144
402	0.04446672109
403	0.04445228161
404	0.04443710973
405	0.04442546836
406	0.04441736985
407	0.04441360491
408	0.04440452054
409	0.0444009496
410	0.04439205871
411	0.04438638765
412	0.04438140847
413	0.04437830223
414	0.04436385945
415	0.04435371329
416	0.04434930756
417	0.04434447885
418	0.04433842324
419	0.04432425044
420	0.04431124814
421	0.04429756292
422	0.0442870067
423	0.04427557146
424	0.04426391531
425	0.04426140784
426	0.04424230469
427	0.04422757169
428	0.04422439247
429	0.04421715163
430	0.04421476199
431	0.04421337519
432	0.04421195334
433	0.04420837541
434	0.04419726422
435	0.04418542717
436	0.04417707884
437	0.04416630893
438	0.04415392297
439	0.04415010623
440	0.04414512469
441	0.04414343552
442	0.04414177489
443	0.0441410255
444	0.04413756055
445	0.04413086315
446	0.04412033421
447	0.04411895718
448	0.04411131867
449	0.04410963488
450	0.04410375173
451	0.04410282733
452	0.0441016946
453	0.04408189949
454	0.04407605719
455	0.04406648805
456	0.04404984403
457	0.0440441919
458	0.04404187144
459	0.04402866053
460	0.04401862071
461	0.04401625278
462	0.04400505219
463	0.04400336351
464	0.04399240103
465	0.04399098377
466	0.04397329057
467	0.04396006815
468	0.04394697816
469	0.0439448746
470	0.04393321826
471	0.04392862728
472	0.04392114449
473	0.04391051527
474	0.04390046134
475	0.04389596529
476	0.04389213626
477	0.04388693563
478	0.04388536231
479	0.04388102578
480	0.04387044832
481	0.04385911489
482	0.04384827902
483	0.04384531917
484	0.04383551691
485	0.04382196377
486	0.04381293378
487	0.04381176973
488	0.04380903846
489	0.04380747857
490	0.04380540861
491	0.04380381425
492	0.043800676
493	0.04379621476
494	0.04378875697
495	0.04378611772
496	0.04378058185
497	0.04376949087
498	0.04375555571
499	0.04375183904
500	0.0437488004
501	0.04374757984
502	0.04373568626
503	0.04372483882
504	0.04372250768
505	0.04371253488
506	0.04370457778
507	0.04370211939
508	0.04369343121
509	0.04368228086
510	0.04367906046
511	0.04366938416
512	0.04366631029
513	0.04366382214
514	0.0436504599
515	0.04364017782
516	0.04363048181
517	0.04362341212
518	0.04362147294
519	0.0436076591
520	0.04359779805
521	0.04359621893
522	0.04359123519
523	0.04358311582
524	0.04357466356
525	0.04356501237
526	0.04355618274
527	0.04354825477
528	0.04353876326
529	0.04353260768
530	0.04352151204
531	0.04351440075
532	0.04349126372
533	0.0434865441
534	0.04347325802
535	0.04346548503
536	0.04345767747
537	0.04344644851
538	0.04343764861
539	0.04343074196
540	0.04342874058
541	0.0434199734
542	0.04341662929
543	0.04340762418
544	0.04340026328
545	0.04339443379
546	0.04338692524
547	0.04337761903
548	0.04337666061
549	0.04337062352
550	0.04336927839
551	0.04336756207
552	0.04335828082
553	0.04335241493
554	0.04334392233
555	0.04333144864
556	0.04332107697
557	0.04331574638
558	0.04330927435
559	0.04329441944
560	0.04329157384
561	0.04328740971
562	0.04328464575
563	0.04327144421
564	0.04326140462
565	0.04324760253
566	0.0432378155
567	0.04323504102
568	0.04323221578
569	0.04322487499
570	0.04321634164
571	0.04321339605
572	0.04320565945
573	0.04320367008
574	0.04319797038
575	0.04317829779
576	0.04316794414
577	0.04315996855
578	0.04315744053
579	0.04314746318
580	0.04314518271
581	0.04314102121
582	0.04313983608
583	0.04313139745
584	0.04312326315
585	0.04311807565
586	0.0431132951
587	0.04310852095
588	0.04310247426
589	0.04310065196
590	0.04309817441
591	0.04309648602
592	0.04309055844
593	0.04308142572
594	0.04306825192
595	0.04306298716
596	0.04306082319
597	0.04304526659
598	0.04304213195
599	0.04303060731
600	0.04302744514
601	0.04302366611
602	0.04301434904
603	0.04300861864
604	0.04300724474
605	0.04300324799
606	0.04298887472
607	0.04298798134
608	0.0429839071
609	0.04298206406
610	0.04297222448
611	0.04297033979
612	0.04296701873
613	0.04296370319
614	0.0429579905
615	0.04294485777
616	0.04294140905
617	0.04292942864
618	0.04292239045
619	0.04291825823
620	0.04291654541
621	0.04291532494
622	0.04290996066
623	0.04290202474
624	0.04289971993
625	0.04289415099
626	0.04288682374
627	0.04287686941
628	0.04287431562
629	0.04286573357
630	0.04285774894
631	0.04284609891
632	0.04284191831
633	0.04283945442
634	0.04283081328
635	0.04282007859
636	0.04281327412
637	0.04280229544
638	0.04279863593
639	0.04278954831
640	0.04278747862
641	0.04277854872
642	0.04277673004
643	0.0427734566
644	0.04277221827
645	0.04276126934
646	0.04275109548
647	0.04274734648
648	0.04274315858
649	0.04273957246
650	0.0427390848
651	0.04273281798
652	0.04273125238
653	0.04272879049
654	0.04272785022
655	0.04272530957
656	0.04271887532
657	0.04271621919
658	0.04271256232
659	0.04270909014
660	0.04270122529
661	0.04268500536
662	0.04267813189
663	0.04267243019
664	0.04265964332
665	0.04265738013
666	0.04265231577
667	0.0426488783
668	0.04264589169
669	0.04263561924
670	0.04263416996
671	0.04262591003
672	0.04261988432
673	0.04261485263
674	0.04260852746
675	0.04260252247
676	0.04259412742
677	0.04259194689
678	0.04258619927
679	0.04257341034
680	0.04256578837
681	0.04255672718
682	0.04255097968
683	0.04253875339
684	0.04253466266
685	0.04252712829
686	0.04252140258
687	0.0425067805
688	0.04249934728
689	0.04248963232
690	0.04248549623
691	0.04247137567
692	0.04246259096
693	0.04245869904
694	0.04245336748
695	0.04244724446
696	0.04243311758
697	0.04242912685
698	0.04242626669
699	0.04242196366
700	0.04241785776
701	0.04241414915
702	0.04241231884
703	0.04240842292
704	0.04240206866
705	0.0423976126
706	0.0423888786
707	0.04238226431
708	0.04237464645
709	0.04236521613
710	0.04235671676
711	0.04235326921
712	0.04234898851
713	0.04234268188
714	0.04233928613
715	0.04232596494
716	0.042319503
717	0.04230868055
718	0.04230580854
719	0.04230067176
720	0.04229369173
721	0.04227969688
722	0.04227151724
723	0.04226823749
724	0.04226679185
725	0.04224788555
726	0.04224016909
727	0.04223888352
728	0.04223676424
729	0.04223551098
730	0.04222480697
731	0.04221418523
732	0.04221240146
733	0.04220970795
734	0.04220594337
735	0.04219816123
736	0.04219359499
737	0.04218532981
738	0.04218449221
739	0.04217939939
740	0.04217760691
741	0.04217074255
742	0.04216747424
743	0.04215679906
744	0.04215576453
745	0.04214811053
746	0.0421337147
747	0.04212112191
748	0.04211543594
749	0.04211079351
750	0.04210977623
751	0.04210583699
752	0.04210022431
753	0.04209423584
754	0.04208540699
755	0.04208290855
756	0.04207691018
757	0.04207541631
758	0.04206934796
759	0.04206337934
760	0.04206082303
761	0.04205586735
762	0.04205148649
763	0.04205083187
764	0.04204848777
765	0.0420457352
766	0.0420394572
767	0.04203735327
768	0.04202729228
769	0.04202028041
770	0.04201099408
771	0.04200329579
772	0.04199426426
773	0.04199316953
774	0.04198893349
775	0.04198797698
776	0.04197564975
777	0.04197011243
778	0.04196798402
779	0.04196240643
780	0.04195642032
781	0.04194799631
782	0.04193996293
783	0.04193363363
784	0.0419297939
785	0.04192807604
786	0.04192264568
787	0.04191687649
788	0.04190821747
789	0.04190548993
790	0.04189531575
791	0.04188299177
792	0.04187943055
793	0.04186889634
794	0.04186508658
795	0.04185811556
796	0.04185442002
797	0.0418510614
798	0.04184320127
799	0.04183299649
800	0.04182773692
801	0.0418256971
802	0.0418252596
803	0.04181255531
804	0.04180908232
805	0.04179990324
806	0.04179665865
807	0.04179260307
808	0.04178639004
809	0.04178295266
810	0.0417696026
811	0.04176480139
812	0.04175488649
813	0.0417458388
814	0.04173935389
815	0.04173082845
816	0.04171615618
817	0.04170357117
818	0.0416966979
819	0.0416907093
820	0.04168801312
821	0.04167927848
822	0.04167300415
823	0.04166377513
824	0.0416572259
825	0.04164860015
826	0.04163940039
827	0.04162791889
828	0.0416165374
829	0.04161220436
830	0.04161118969
831	0.04160672186
832	0.04160393239
833	0.04159942143
834	0.04158825773
835	0.04158356234
836	0.04157584099
837	0.04156452575
838	0.0415600836
839	0.04155275788
840	0.04155123679
841	0.04154461301
842	0.04153832709
843	0.04153534853
844	0.04152859371
845	0.04152466027
846	0.0415186969
847	0.04150703289
848	0.04150149656
849	0.04149973675
850	0.04149393087
851	0.0414870689
852	0.04148224423
853	0.04147702756
854	0.04146771265
855	0.04146125521
856	0.04145799115
857	0.04144594998
858	0.04143732174
859	0.04143491846
860	0.04142656745
861	0.0414210218
862	0.04141266521
863	0.04140849348
864	0.04140263784
865	0.04139982351
866	0.04138820943
867	0.04137748728
868	0.04136947191
869	0.04135952799
870	0.04135241721
871	0.04135079265
872	0.04134796045
873	0.04134362974
874	0.0413352578
875	0.04133271402
876	0.04132516264
877	0.04131507833
878	0.04131354258
879	0.04130318394
880	0.04129668931
881	0.04129475169
882	0.04128404898
883	0.04128030754
884	0.04126759854
885	0.04126634656
886	0.04126455731
887	0.04125942615
888	0.04125589975
889	0.04125223414
890	0.04124984699
891	0.04124417527
892	0.04123649689
893	0.04123005814
894	0.04122453206
895	0.04121502369
896	0.04121356205
897	0.0412053494
898	0.04120308258
899	0.0411951344
900	0.04119333598
901	0.04118891297
902	0.04118575521
903	0.04118518155
904	0.04117273854
905	0.04116548694
906	0.04115865652
907	0.04115448709
908	0.04114597221
909	0.04114112965
910	0.04113690985
911	0.04112887436
912	0.04111693998
913	0.04111198333
914	0.0411022579
915	0.04109173376
916	0.04109058396
917	0.04108885507
918	0.04108176579
919	0.04107722178
920	0.04107409342
921	0.04106081031
922	0.04105252179
923	0.04103904542
924	0.0410377191
925	0.04103477554
926	0.04103046424
927	0.04102322924
928	0.04101922138
929	0.0410048528
930	0.04100030988
931	0.04099914753
932	0.04099634061
933	0.04099054907
934	0.04098656127
935	0.04098436274
936	0.04098013066
937	0.04097172377
938	0.04096136909
939	0.04095902163
940	0.04095642395
941	0.04095345527
942	0.040944093
943	0.04093475709
944	0.04093140339
945	0.04091964555
946	0.04091620719
947	0.04091404211
948	0.04090638553
949	0.04089941461
950	0.04089578567
951	0.04089538223
952	0.04089401601
953	0.04088916228
954	0.04087833765
955	0.04086820802
956	0.0408594102
957	0.04085086843
958	0.0408492505
959	0.04084769333
960	0.04084269521
961	0.0408293587
962	0.04082746363
963	0.04081902644
964	0.04081736337
965	0.04081474424
966	0.04080197783
967	0.04079909484
968	0.04079171555
969	0.04079090755
970	0.04078723152
971	0.04077993704
972	0.04077166686
973	0.04076752225
974	0.04076565135
975	0.04076334554
976	0.04075895946
977	0.04075039841
978	0.04074194666
979	0.04073375782
980	0.04072810702
981	0.04072457936
982	0.04071998485
983	0.04071749886
984	0.04071498921
985	0.0407083921
986	0.04070220136
987	0.0406981402
988	0.04069079936
989	0.04068850884
990	0.04068076238
991	0.04067846522
992	0.04067242021
993	0.04066777632
994	0.04065981126
995	0.04065830092
996	0.04064049641
997	0.04063406217
998	0.04063364627
999	0.0406289249
